public_metrics,created_at,id,text,reply_settings,conversation_id,source,author_id,lang,search_query,geo,referenced_tweets,in_reply_to_user_id
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-09-15T11:43:18.000Z,114303273661509632,Não to legal hoje. #depressed,everyone,114303273661509632,Twitter for BlackBerry®,41189127,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-09-14T23:05:46.000Z,114112631312359424,Ainda n acredito q amanha vou acordar as sete da manha e vou pa escolaaa #depressed,everyone,114112631312359424,Twitter for BlackBerry®,275764533,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-09-13T21:02:21.000Z,113719186945081344,Gnite #depressed,everyone,113719186945081344,Twitter for iPhone,118192525,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-09-12T19:14:39.000Z,113329695260540928,@someuser queeeeeeeeee???????? :(((((((( #Depressed NOOOOOOOOOOOOOO :((,everyone,113329382969450496,Twitter Web Client,350709549,es,#depressed,,"[{'type': 'replied_to', 'id': '113329382969450496'}]",170939079
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-09-12T02:03:06.000Z,113070097807048704,piro ouvindo #depressed #nirvana,everyone,113070097807048704,Twitter Web Client,274775012,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-09-11T08:44:49.000Z,112808805443702784,@someuser Bo xim la.~ #depressed,everyone,112808155917983744,Twitter for Mac,121118863,pt,#depressed,,"[{'type': 'replied_to', 'id': '112808155917983744'}]",91721319
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-09-10T15:47:05.000Z,112552684078374912,Ai sábado...vc chegou pra eu estudar né... #depressed,everyone,112552684078374912,Twitter Web Client,60405634,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-09-08T04:17:15.000Z,111654306071068672,Oficialmente #depressed,everyone,111654306071068672,Twitter for BlackBerry®,49466883,es,#depressed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2011-09-07T22:46:18.000Z,111571020464394241,Meu... a @someuser sumiu!!!!!! (ou fugiu?) #depressed :/,everyone,111571020464394241,Twitter Web Client,113509863,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2011-09-04T00:01:57.000Z,110140507069493248,"@someuser Parei. Fiz o 1,3,5,7,9,10(tentei) e ia fazer o 11. Olhando assim, parece até que eu não fiz nada. #depressed",everyone,110140507069493248,Twitter Web Client,60405634,pt,#depressed,,,62980910
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2011-09-02T22:52:13.000Z,109760568277221377,estem.. me vengo a Twitter porque Facebook anda rarito ... :|    #Depressed,everyone,109760568277221377,Twitter Web Client,200750582,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-08-28T22:42:00.000Z,107946058633592833,No MNF #depressed,everyone,107946058633592833,Twitter for BlackBerry®,288430666,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-08-27T12:41:31.000Z,107432555057393664,#Depressed :( #Belieberoff TE AMO BiEBS,everyone,107432555057393664,Twitter Web Client,276273713,es,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-08-26T19:32:29.000Z,107173587504472064,"Essa é minha última tarde à toa em dia de semana, segunda-feira começa o sofrimento do estágio. #imsad #depressed",everyone,107173587504472064,Twitter Web Client,34066147,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-08-26T15:15:40.000Z,107108957927129088,A televisão não funciona :( #depressed,everyone,107108957927129088,Mobile Web,338757387,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2011-08-26T11:23:31.000Z,107050536699826176,“@someuser @someuser @someuser HAHAHA #depressed CHOS!”-- OVER UY. hahahaha ;))))) sorry lang.,everyone,107050536699826176,Twitter for iPhone,313666071,tl,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-08-26T02:06:41.000Z,106910403518414849,Ciara Is #Depressed,everyone,106910403518414849,Twitter for Android,62186613,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-08-24T22:41:55.000Z,106496487558627328,no pottermore e-mail  #depressed,everyone,106496487558627328,Twitter Web Client,219161458,it,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-08-24T21:57:56.000Z,106485418303832064,"Sabe qdo o seu dia vai para cucuia logo cedo?! Então, o meu foi na hora do almoço #shattereddreams #bored #depressed #needtostartover",everyone,106485418303832064,Twitter for iPhone,74858057,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-08-24T19:07:58.000Z,106442641633312768,"Aquela sensação de saber que você pisou na bola, sem querer e sem pensar. #guilt #depressed #healed #forgiven",everyone,106442641633312768,Twitter Web Client,38784693,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-08-21T21:17:46.000Z,105388146681843712,"Maldito tom, maldito maldito .l. #depressed",everyone,105388146681843712,UberSocial for BlackBerry,188096773,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-08-17T17:20:45.000Z,103878945149157376,No pottermore email.... #depressed,everyone,103878945149157376,Twitter for BlackBerry®,21275843,en,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-08-15T01:29:49.000Z,102914860794380290,Ahhh!!!!! Esto me pasa por mula!! #depressed,everyone,102914860794380290,Twitter Web Client,308136009,es,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-08-13T01:01:58.000Z,102183077564006400,E agora me diz porque amanhã eu tenho que acordar cedo again... ???... #Depressed... =x... shaushua,everyone,102183077564006400,Twitter Web Client,70151823,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-08-12T21:13:58.000Z,102125699665637377,Home from vacay #depressed #atleastigotatan nova in 6? #1023,everyone,102125699665637377,Twitter for BlackBerry®,143988624,en,#depressed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2011-08-10T16:26:07.000Z,101328482138718209,@someuser vero.adesso sto rileggendo per lennesima volta il mio libro preferito..ma quando finisco sarò allo stesso punto #depressed,everyone,101327443616473088,Twitter Web Client,280101391,it,#depressed,,"[{'type': 'replied_to', 'id': '101327443616473088'}]",75795805
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-08-09T23:14:36.000Z,101068894596378624,"não jogo World of Warcraft há um mês, PAI DÁ-ME A MESADA PARA PODER COMPRAR SUBSCRIÇÃO! #depressed",everyone,101068894596378624,TweetDeck,338757387,pt,#depressed,{'place_id': '6bf4dff28552a8d7'},,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-08-09T03:01:37.000Z,100763634103357440,Que bom que a Segunda-feira acabou! #DEPRESSED,everyone,100763634103357440,TweetDeck,109762171,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-08-08T01:38:09.000Z,100380241368854530,Ai... lembrei de um negocio que era melhor ter ficado no esquecimento. :( estragou meu fim de domingo #depressed,everyone,100380241368854530,Twitter for Android,69051252,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2011-08-06T18:35:56.000Z,99911601603346433,PRECISO jogar com meus vampiros hoje U_U ALGUÉM?? D: #depressed,everyone,99911601603346433,Silver Bird,41138197,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2011-08-05T19:41:03.000Z,99565600409518080,@someuser Quita is neva #Depressed! :),everyone,99564330755964928,Twitter for Android,71405628,pt,#depressed,,"[{'type': 'replied_to', 'id': '99564330755964928'}]",304752300
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-08-03T16:31:36.000Z,98793146623864832,Minha mae falou acabaram as ferias de um jeito mt triste.... #depressed....,everyone,98793146623864832,Twitter for BlackBerry®,219726208,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2011-08-01T18:42:52.000Z,98101405138685952,Você já teve a sensação de que tudo na sua vida esta errado ?! #status #depressed,everyone,98101405138685952,Twitter for iPhone,60948587,pt,#depressed,"{'coordinates': {'type': 'Point', 'coordinates': [-47.89297453, -22.02506843]}, 'place_id': '0226f57cbba8ffbe'}",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-07-30T20:57:09.000Z,97410424407998464,esse é meu último sábado sem aula #depressed,everyone,97410424407998464,Twitter Web Client,54752796,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2011-07-29T21:10:48.000Z,97051471484436480,@someuser ITZII :( No podré ir ... #depressed,everyone,97023914986844162,Twitter for iPhone,47411269,es,#depressed,,"[{'type': 'replied_to', 'id': '97023914986844162'}]",42042648
"{'retweet_count': 0, 'reply_count': 3, 'like_count': 0, 'quote_count': 0}",2011-07-28T04:50:20.000Z,96442341778407424,baixei o greatest harry potter moments...vou ver agora #depressed,everyone,96442341778407424,Twitter Web Client,16934562,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-07-25T13:21:45.000Z,95483880756363264,Tenho a impressao que soh eu acordei cedo hj. #depressed,everyone,95483880756363264,Mobile Web,77775902,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-07-24T17:39:19.000Z,95186309538254849,ninguém me responde..... #depressed,everyone,95186309538254849,Twitter Web Client,103328375,pt,#depressed,{'place_id': 'e60cc1f72c303272'},,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-07-22T01:04:17.000Z,94211126157516800,"Serio gente to chorando, aqui não vende NADA do Luan (nunca ví) eu só posso comprar as coisas dele quando eu vou pro BR, serio #depressed",everyone,94211126157516800,Twitter Web Client,327105139,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-07-21T23:59:55.000Z,94194929429000192,Já tava ficando #depressed sem entrar aqui .. own AMO VCS !,everyone,94194929429000192,Twitter Web Client,327105139,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-07-21T04:07:17.000Z,93894791628201986,"A maioria dos meus amigos, esta nesse momento, a caminho da disney. E eu aqui, assistindo naruto com meu irmão. #depressed",everyone,93894791628201986,Twitter Web Client,126121185,pt,#depressed,{'place_id': '97bcdfca1a2dca59'},,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-07-20T19:50:48.000Z,93769848471044096,queria tá Comic Con. :( #depressed,everyone,93769848471044096,Twitter Web Client,20644011,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-07-17T02:43:24.000Z,92424132356091905,@someuser Vou tentar ir de novo essa semana idek #depressed Nighty night e mais ~melhoras~! Thanks <3,everyone,92420441137881088,Mobile Web,6369942,pt,#depressed,,"[{'type': 'replied_to', 'id': '92420441137881088'}]",325241950
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-07-16T02:42:00.000Z,92061388255666176,ganda mo. #depressed,everyone,92061388255666176,Twitter Web Client,268785200,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-07-12T21:23:17.000Z,90894019185491968,"e como estou #depressed, vou ouvir the pretty reckless e ficar even more depressed.",everyone,90894019185491968,Twitter Web Client,62098879,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-07-12T19:47:01.000Z,90869791841202176,#DEPRESSED! Sem mais...,everyone,90869791841202176,Twitter Web Client,70964337,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2011-07-09T19:10:54.000Z,89773541372862464,@someuser @someuser Feio demais. Esse Brasil e feio demais... #depressed,everyone,89772925619679232,Twitter Web Client,31361932,pt,#depressed,,"[{'type': 'replied_to', 'id': '89772925619679232'}]",28321343
"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2011-07-05T02:01:36.000Z,88064956578275329,@someuser eu nao acredito que vc conta as vezes do pi do trem e posta no twitter...#depressed,everyone,88064956578275329,Twitter Web Client,67130921,pt,#depressed,,,192298441
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-07-04T18:51:36.000Z,87956742985625600,Escutando uma música muito melancolica e sombria (mas cristã) ela se chama #Depressed da banda #Antestor.,everyone,87956742985625600,Twitter Web Client,294879650,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-07-02T02:38:08.000Z,86986988376432640,NO FOOOOOOD :( #depressed,everyone,86986988376432640,Twitter for iPhone,311242966,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-06-28T21:36:16.000Z,85823856278896640,@someuser hahaha..boooo! x x x #lowblow #depressed :c,everyone,85823582780932096,Seesmic,194165965,tl,#depressed,,"[{'type': 'replied_to', 'id': '85823582780932096'}]",296535514
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-06-28T19:39:24.000Z,85794445185916928,Misses Orlando. #depressed,everyone,85794445185916928,Twitter Web Client,257781615,en,#depressed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2011-06-27T20:49:34.000Z,85449716736856064,"@someuser Lembra a merda que aquela louca fez antes? Então, uma nova louca resolveu tentar superá-la #depressed",everyone,85449180394426368,Twitter Web Client,263008252,pt,#depressed,,"[{'type': 'replied_to', 'id': '85449180394426368'}]",88320278
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2011-06-27T16:23:54.000Z,85382857492664321,eu simplismente não sei...não sei o que ta acontecendo... #Depressed,everyone,85382857492664321,Twitter Web Client,65819123,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-06-26T23:42:30.000Z,85130847077924864,"ver as fotos do meu primo na minha antiga escola, faz eu me sentir tao old D: #depressed",everyone,85130847077924864,Twitter Web Client,225663101,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2011-06-26T21:30:08.000Z,85097534980227072,@someuser Somos velhos haha #depressed,everyone,85097534980227072,Twitter Web Client,261484740,pt,#depressed,,,36824310
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-06-25T03:11:17.000Z,84458615456538624,"Um pouco de decepção porque não tenho o homem que eu queria hoje aqui comigo. Beber, fumar e ouvir 4 da Bey. #depressed",everyone,84458615456538624,Twitter Web Client,46124424,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-06-22T14:20:24.000Z,83539840473382912,O que fazer neste  feriado em SP??? #depressed,everyone,83539840473382912,Twitter Web Client,43458077,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-06-21T00:40:08.000Z,82971025993768960,@someuser touche #depressed #5days,everyone,82970765514907648,Twitter Web Client,18737914,fr,#depressed,,"[{'type': 'replied_to', 'id': '82970765514907648'}]",233264012
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-06-19T21:00:56.000Z,82553473828265984,dia frio como o de hoje e inesperadamente o seu player de musica começa a tocar : The Nicest Thing - Kate Nash . #depressed,everyone,82553473828265984,Twitter Web Client,57622498,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-06-19T15:23:47.000Z,82468628334788608,hoje já é dia 19 e eu só li UM livro esse mês. #depressed,everyone,82468628334788608,Twitter Web Client,18746143,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2011-06-15T07:42:02.000Z,80902872648257536,@someuser :o uhhhh no santa cruz for me?| #depressed,everyone,80901934227275776,Twitter for iPhone,316037533,pt,#depressed,,"[{'type': 'replied_to', 'id': '80901934227275776'}]",101392970
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2011-06-12T17:12:41.000Z,79959316282617857,NN made me #depressed :S,everyone,79959316282617857,Twitter Web Client,281744724,fr,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-06-11T00:04:13.000Z,79338106146398208,Cadê minha empolgação??? #depressed,everyone,79338106146398208,Twitter Web Client,48700936,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-06-06T23:59:31.000Z,77887371135291392,True friends hahaha que risaa.. Te amo tanto!! @someuser #depressed...,everyone,77887371135291392,Twitter for BlackBerry®,192259762,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-06-06T23:03:32.000Z,77873283776782336,ALGUEM NESSE MUNDO FALA CMG ? - #FOREVERALONE #depressed,everyone,77873283776782336,Twitter Web Client,312284808,pt,#depressed,,,
