source,referenced_tweets,conversation_id,author_id,reply_settings,id,in_reply_to_user_id,text,created_at,public_metrics,lang,geo,search_query
Twitter for iPhone,,809806918810144768,796050583274680320,everyone,809806918810144768,,Why didnt I get the memo today was #NationalUglySweaterDay 😢 #disappointed but still time to make this happen,2016-12-16T17:06:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809806902821605378,4302071183,everyone,809806902821605378,,First and last time I order from @someuser . Just got a refund instead of the products I ordered in NOVEMBER. #disappointed http://someurl,2016-12-16T17:06:25.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809806522972827652,24447761,everyone,809806522972827652,161296820,"@someuser had a delivery today that arrived like this, pretty awful - I cant give this as a gift!? Please advise! #disappointed http://someurl",2016-12-16T17:04:55.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,{'place_id': '68f3012fe4848e35'},#disappointed
Twitter for iPhone,"[{'type': 'replied_to', 'id': '809708479913095170'}]",809361440872235008,625446155,everyone,809806045543616514,17872077,@someuser Ive just been into the Virgin Media Store in Basingstoke.Apparently connection isnt until March/April!!! #disappointed,2016-12-16T17:03:01.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,"[{'type': 'replied_to', 'id': '809760279382945794'}]",809760279382945794,341711047,everyone,809799129387896832,29669477,@someuser @someuser Ours is similar too. But my issue is the cushions slide off massive gap down Back! #disappointed,2016-12-16T16:35:32.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,"[{'type': 'replied_to', 'id': '809790661868326912'}]",809790661868326912,142376099,everyone,809796726714466304,15088165,@someuser major issue with your floor seating chart for @someuser show.  Appears to be GA.  #disappointed #LostACustomer,2016-12-16T16:25:59.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,{'place_id': '1d9a5370a355ab0c'},#disappointed
Twitter for iPhone,,809790240462372864,294072433,everyone,809790240462372864,28532767,@someuser 4pm and your Westfield branch already out of your seasonal mulled wine. #disappointed #dontshowmethespecialsthen,2016-12-16T16:00:13.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809789530547032067,705393892888281089,everyone,809789530547032067,22613843,@someuser @someuser sent complaint letter recorded delivery not had response been 2 Weeks today! 😡#disappointed #appalled,2016-12-16T15:57:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,{'place_id': '5f73d127c7ccf9d9'},#disappointed
Twitter for Android,,809788513382109186,2936041045,everyone,809788513382109186,,People just dont understand how to be loyal #disappointed,2016-12-16T15:53:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
IFTTT,,809787261176967168,737394371809533952,everyone,809787261176967168,,disappointed #TheMemebot #disappointed #Funny #Meme http://someurl http://someurl,2016-12-16T15:48:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPad,,809785450839810048,393322451,everyone,809785450839810048,,Forgot to check up when Matthew Bournes Red Shoes was appearing up North and just realised I have missed it. #disappointed,2016-12-16T15:41:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,809783048996679680,55998209,everyone,809783048996679680,,Sigh. What are friends.. ): | | Ive known @someuser for 3+ years. And havent received any xmas gift from her before. And... sigh #disappointed http://someurl,2016-12-16T15:31:38.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809782528546635776,75756010,everyone,809782528546635776,,Not impressed with customer service from @someuser ordered 2 weeks ago for a Xmas present and still havent received it #disappointed,2016-12-16T15:29:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,{'place_id': '5f73d127c7ccf9d9'},#disappointed
Twitter Web Client,"[{'type': 'replied_to', 'id': '809780161331789825'}]",809778903883640832,372709698,everyone,809781832636100608,14202817,"@someuser Thats, like, barely pink. #disappointed",2016-12-16T15:26:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Facebook,,809779830178848768,161334811,everyone,809779830178848768,,"Ever feel like your time, energy and effort is not important unless it benefits them? #disappointed",2016-12-16T15:18:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,809777480651440128,548703057,everyone,809777480651440128,450080693,@someuser So Phoebe didnt get David at the end? Wtf!!! 😲 #disappointed,2016-12-16T15:09:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809777008494387200,165489194,everyone,809777008494387200,270535212,@someuser not very impressed with being told to wait 5 more days to see if returned items turn up . Returned 5 Dec #disappointed,2016-12-16T15:07:38.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",en,{'place_id': '204bed99c9312d6c'},#disappointed
Twitter Web Client,,809776935731507200,924887960,everyone,809776935731507200,1526439727,@someuser connection is too slow..even it is a fiber optic connection.... | | #badconnection| #badforcustomers| #disappointed http://someurl,2016-12-16T15:07:21.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter Web Client,,809776018538033152,955515746,everyone,809776018538033152,,Sipsmith purchase by Beam Suntory brings welcome reaction from WSTA http://someurl #disappointed,2016-12-16T15:03:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Facebook,,809774628952383488,231403488,everyone,809774628952383488,,Its hard to hear from someone what you already know ..| | #disappointed| #failure,2016-12-16T14:58:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809773719635771392,24107074,everyone,809773719635771392,,All these new emojis and still no muffin.... #disappointed,2016-12-16T14:54:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter Web Client,,809773404026966016,2675580632,everyone,809773404026966016,,"I dont know why I expected more, but it turns out that #downtonabbey is just another soap opera panhandling sexual intrigue. #disappointed",2016-12-16T14:53:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter Web Client,,809772610259185664,221742567,everyone,809772610259185664,,Just cancelled my @someuser subscription renewal due to #privacy concerns.  Un-installing now. #Disappointed,2016-12-16T14:50:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809769346708992000,67768162,everyone,809769346708992000,158014897,@someuser what I ordered and what I got are slightly different! 🙁#disappointed http://someurl,2016-12-16T14:37:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809767540889190400,18957727,everyone,809767540889190400,82927040,@someuser @someuser just received a chicken pho rather than a vegetarian one. And I dont eat any meat or fish. #disappointed,2016-12-16T14:30:01.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809765468403802112,268758803,everyone,809765468403802112,,"My @someuser order has just been delivered, but by a MAN in a VAN! Thought it was drone delivery now??? #disappointed ;-)",2016-12-16T14:21:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,{'place_id': '02b5b310e3979394'},#disappointed
Twitter Web App,,809764419433615360,483306461,everyone,809764419433615360,,I think mother nature was waiting for apologies form daddy #Disappointed. Cant really explain what happened. #ReconciliationDay #JacobZuma http://someurl,2016-12-16T14:17:36.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 6, 'quote_count': 2}",en,,#disappointed
Twitter for Android,"[{'type': 'replied_to', 'id': '809762173396389891'}]",809762173396389891,4206195868,everyone,809762582072532993,613574710,@someuser you coulda said buying highlighters there and had a great joke #disappointed,2016-12-16T14:10:18.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,809760218896691202,1968246140,everyone,809760218896691202,382177545,@someuser #Nanaimo Bowen Rd store - worst service ever & cold coffee as we rush for ferry! #disappointed #frustrated,2016-12-16T14:00:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,{'place_id': '1bbb3bca095cc945'},#disappointed
Twitter for iPad,"[{'type': 'replied_to', 'id': '809756778795847680'}]",809756778795847680,724697377265860610,everyone,809759801991430144,3018338721,@someuser  it says video not available! #disappointed,2016-12-16T13:59:16.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Mac,,809759546252099584,343921501,everyone,809759546252099584,183230213,@someuser How much time you guys need to reply on an “urgent” query over mail? It’s been more than 24 hours already! #Disappointed 😒,2016-12-16T13:58:15.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809759465406951424,27612953,everyone,809759465406951424,91190827,@someuser Ur the leading light in crafting and THIS is your shop window Santa! #disappointed #sigh http://someurl,2016-12-16T13:57:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,809758790153211904,51651589,everyone,809758790153211904,,What was that #USTPaskuhan? What happened to the pyromusical? Just fireworks? When did it change? No concert? No DJ? Was dull. #disappointed,2016-12-16T13:55:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",en,,#disappointed
Twitter for iPhone,,809755862369603584,989284386,everyone,809755862369603584,83691020,@someuser another burnt breakfast sandwich.... #disappointed http://someurl,2016-12-16T13:43:36.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809755035072688128,25725981,everyone,809755035072688128,,No matter how much respect you have for a man if he has none for you he WILL try you. 😒#Disappointed,2016-12-16T13:40:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter Web Client,,809753813431107585,142189463,everyone,809753813431107585,,"I dont recommend #CARS24 to anyone, especially disabled car-owners. Had a #humiliating experience. highly #disappointed by their service",2016-12-16T13:35:28.000Z,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,809752217322483714,185346367,everyone,809752217322483714,419538326,@someuser No Christmas themed toys or treats in Decembers box #disappointed #Unsubscribe #christmas  @someuser http://someurl,2016-12-16T13:29:07.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,809751943417458688,97356078,everyone,809751943417458688,17424053,@someuser a new low in customer service #disappointed,2016-12-16T13:28:02.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,"[{'type': 'replied_to', 'id': '809739734184501248'}]",809739734184501248,388768668,everyone,809750826071650304,79448803,@someuser Good food without the bff again. #heartbreak #nomoretrust #breakup #disappointed,2016-12-16T13:23:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809750184347443200,718832048,everyone,809750184347443200,3100005042,@someuser This didnt work it took me to Captain Cookie not a $1 BEC #disappointed http://someurl,2016-12-16T13:21:03.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809748430629335040,163535795,everyone,809748430629335040,521321191,@someuser integrity? #disappointed,2016-12-16T13:14:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter Web Client,,809746943966609408,2786837120,everyone,809746943966609408,,I hate having such great ideas for things and then someone comes around and finds away that it will not work out #disappointed,2016-12-16T13:08:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809743267206144000,569683836,everyone,809743267206144000,313591533,"@someuser  #disappointed #TV promo code is $19.99, buy 1 get 1 free. Call to order and told no such price and now $89.99. Help please.",2016-12-16T12:53:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,809742819703320577,23488837,everyone,809742819703320577,19932359,@someuser where has the icing gone on my donut?? #disappointed #noicing #donut http://someurl,2016-12-16T12:51:47.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809742522377506817,265752584,everyone,809742522377506817,8771022,@someuser put so much ice in my #coldbrew I think it was gone in 3 sips #disappointed,2016-12-16T12:50:36.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,809742140460990464,711818185398468608,everyone,809742140460990464,,This world is fucking full of morons and bitches covering their real faces... | #Disappointed :@ :(,2016-12-16T12:49:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter Web Client,,809741990703362052,29684485,everyone,809741990703362052,,the @someuser free service is just a scam... full of hidden costs & crappy mgmt portal to make it difficult to deal with. #disappointed,2016-12-16T12:48:29.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809740959168819200,784639789,everyone,809740959168819200,34278049,@someuser no goods delivered despite 30 paid in October . #disappointed,2016-12-16T12:44:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
