source,conversation_id,author_id,reply_settings,id,text,created_at,public_metrics,lang,search_query,referenced_tweets,in_reply_to_user_id,geo
Twitter for iPhone,266880873981427713,40803531,everyone,266881456628977664,@someuser ang sama sama mo sa akin! Huhuhuhuhuhu! #Depressed #iyak #wamporty,2012-11-09T12:34:32.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,"[{'type': 'replied_to', 'id': '266880873981427713'}]",156839049,
Twitter Web Client,266725883954479104,377745099,everyone,266726783347462146,@someuser missin my bae tam-tam. #depressed,2012-11-09T02:19:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,"[{'type': 'replied_to', 'id': '266726067769864192'}]",805864542,
Twitter for iPhone,266570743930814464,225613172,everyone,266570743930814464,Susko im dying!!!! Lecheng economics to. #depressed,2012-11-08T15:59:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,266509160840040449,551697035,everyone,266509160840040449,Kapoya oy. #depressed :\,2012-11-08T11:55:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for BlackBerry®,266485362162024448,251902515,everyone,266485362162024448,Waa! Tonite pala yung concierto ni Don Moen. #depressed,2012-11-08T10:20:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for BlackBerry®,266327513251319808,339950468,everyone,266327513251319808,Wala sa Mood! Wala sa Mood! Wala sa Mood! Wala sa Mood! Wala sa Mood! #nakakainis #nakakairita #depressed #badTrip,2012-11-07T23:53:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,266268721734119424,164209313,everyone,266268721734119424,Idaan nalang sa tulog #Depressed-_-,2012-11-07T19:59:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for iPhone,266265995361009664,254062157,everyone,266265995361009664,“@someuser #depressed” whhyy,2012-11-07T19:48:54.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,266245009785905152,118542196,everyone,266245009785905152,"Sana lahat ng problema, nadadaan sa kain. #depressed",2012-11-07T18:25:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for iPhone,266161356502364160,441430677,everyone,266161356502364160,Hindi ako makapaniwala naiiyak ako :( #drama #depressed,2012-11-07T12:53:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,266135277804847104,470485916,everyone,266135277804847104,"Sabi ni mommy, magpakuha daw ako ng pictures sa pageant, kasi miss na miss niya na daw ako. Haha! Aww. #Homesick. #Depressed. #Stressed. </3",2012-11-07T11:09:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,265979572829450240,491854546,everyone,265979572829450240,Kulang na kulang tlga yung inaral ko. Haaaay kaasar. #depressed,2012-11-07T00:50:46.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,265856751914602496,340113559,everyone,265856751914602496,Sana magaling na ko pagkagising ko. Goodnight. :(( #HopiaLang #GoingToMissTomorrowsEvent #Depressed #WrongTiming :(,2012-11-06T16:42:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for iPhone,265776174540668928,274972208,everyone,265821170828447744,@someuser FU!! Parang pwede kasi tumakas. 😰😔💔 #depressed @someuser @someuser @someuser @someuser @someuser,2012-11-06T14:21:20.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",tl,#depressed,"[{'type': 'replied_to', 'id': '265820316801048577'}]",46673615,
Twitter for iPad,265808150626705411,545767434,everyone,265808150626705411,#depressed hmmmpp :/,2012-11-06T13:29:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,265788425091837953,138327569,everyone,265788425091837953,Tala nich @someuser pwede mag.singer nlng ko? kay murag mas sayun ra..maka.stress ning kursuha.. :( #depressed,2012-11-06T12:11:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,265787921351733248,187488337,everyone,265787921351733248,pwede mag.singer nlng ko? kay murag mas sayun ra..maka.stress ning kursuha.. :( #depressed,2012-11-06T12:09:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,265741093163909120,337138642,everyone,265741093163909120,"kung kelan ka nag-aral ng quiz, tska zero makukuha mo sa test. :( #depressed.",2012-11-06T09:03:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,265701966154444800,497947633,everyone,265701966154444800,BUTI PA YUNG MANNEQUIN NA WALANG KAMALAY MALAY...YINAKAP NG GANUN GANUN LANG....AKO...KULANG NA LANG SUMAMPA KO SA STAGE...#DEPRESSED,2012-11-06T06:27:39.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,265459184546488321,618475735,everyone,265459184546488321,May I ask u? Ano ang may ara cya na wla q mn? #Hurt #Depressed #Sad #Suicide,2012-11-05T14:22:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,265429303896981504,73615839,everyone,265429303896981504,Sayaang excitement. Di nakaabot. #depressed,2012-11-05T12:24:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,265251310541094912,391310623,everyone,265251310541094912,Deym! Bakeeeet!? Di ko masearch ang tamang eBook ng FSG?!>_< #Depressed #FiftyShadesofGrey,2012-11-05T00:36:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,265192130505490432,343635208,everyone,265192130505490432,noooo! rylan! #depressed @someuser :(,2012-11-04T20:41:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for iPhone,265100678823829504,241841676,everyone,265109281924325376,@someuser @someuser kayo na nakapanood 😭 #depressed,2012-11-04T15:12:32.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#depressed,"[{'type': 'replied_to', 'id': '265107428302024704'}]",89378526,
Twitter for Android,265104236105306112,575010560,everyone,265104236105306112,Prerequisites palang etong mga subject ko huh..! #depressed #distressed,2012-11-04T14:52:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,265098977513451521,276902943,everyone,265098977513451521,RT @someuser RT @someuser Mario putangina ka nagsisisi ako sa buhay ko @someuser #depressed,2012-11-04T14:31:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
DestroyTwitter,265098747975983104,29147599,everyone,265098747975983104,RT @someuser Mario putangina ka nagsisisi ako sa buhay ko @someuser #depressed,2012-11-04T14:30:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,265091186736394240,742326235,everyone,265091186736394240,syet namaaaaan! nalimutan kong may GGV nga pala ngayon. antanga ko! tapos si mario pa ata guest TT____TT #depressed.,2012-11-04T14:00:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Instagram,265075265951121408,150135037,everyone,265075265951121408,MANA KUG STUDY #sogood #depressed #hardtime #readyfortom http://someurl,2012-11-04T12:57:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,264703814693711874,115303572,everyone,264703814693711874,Yung moment na maraming tao sa room pero feel mo mag-isa ka lang :( #ithurts #itfeelslikeshit #bipolar #depressed #wannadie #shitlife,2012-11-03T12:21:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,264369042578620417,544969432,everyone,264369042578620417,sa facebook kapag walng nag-like #depressed pero sa Twitter kahit walang nag-retweet ok lang :) #AyyPuta,2012-11-02T14:11:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,264232259043880960,497947633,everyone,264232259043880960,@someuser UMUWI KA NA MAGMAMAHALAN PA TAYO...MALI..MAMAHALIN PA KITA ..ONE SIDED LOVE OTL #DEPRESSED,2012-11-02T05:07:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,637313893,
PlayStation®Vita,264231001805443072,146096535,everyone,264231001805443072,Pag naaalala ko yun feelingko nagsstop mag function ung isip ko. Naguguluhan ako. #depressed,2012-11-02T05:02:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Instagram,264174128225996800,607603295,everyone,264174128225996800,#throwback  #college #depressed @someuser  onenamednina @someuser @someuser sgusha @someuser @ http://someurl,2012-11-02T01:16:34.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,263997256515088384,488350485,everyone,263997256515088384,Di makatulog sa gabi sa kakaisip.:/| #depressed!:/,2012-11-01T13:33:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for iPhone,263986070687981570,183889645,everyone,263986070687981570,I honestly feel threathened. Takot ako sa mga babaeng pwedeng umaga sayo sakin. Alam ko naman kasing wala akong laban sakanila e. #depressed,2012-11-01T12:49:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,263641971833331712,43056811,everyone,263641971833331712,"nakakaloka kc ayaw magdagdag ng physics lab e, paasa e #depressed ok fine",2012-10-31T14:01:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,"{'coordinates': {'type': 'Point', 'coordinates': [120.5712988, 15.6656686]}}"
Twitter Web Client,263594800018763776,498984613,everyone,263594800018763776,After tomorrows exam #Depressed RT @someuser @someuser ngikubona nini? Angisakwazi,2012-10-31T10:54:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
UberSocial for BlackBerry,263578491214262272,45787602,everyone,263578491214262272,"Sus maski 75 nalang unta sa biochem, gipagdamot pajud :( #depressed #laslas #crap",2012-10-31T09:49:44.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,263473396728332288,167318765,everyone,263473396728332288,Tama na nga. Nababaliw nanaman ako eh. #depressed lol,2012-10-31T02:52:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,263334574841528320,862896481,everyone,263334574841528320,Akala ko talaga magsasawa ako sa mukha mo. :( #Depressed,2012-10-30T17:40:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,263242592978890752,161128658,everyone,263242592978890752,So tired and sad.. bakit ka ba ganyan? #tired #depressed #down,2012-10-30T11:34:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,263216007680757762,43681595,everyone,263217365553119232,@someuser Adi ak balaaaay. Hpme buddy na ako. :( Kapoy tikang duty. #Depressed. You know wha I mean. ;(,2012-10-30T09:54:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,"[{'type': 'replied_to', 'id': '263217011230928896'}]",117032491,
Twitter for BlackBerry®,263172141644656640,181451715,everyone,263172141644656640,Ayoko na ng buhok ko -____- #depressed,2012-10-30T06:55:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,263160884732510208,235471581,everyone,263160884732510208,"kahit anong ganda ng ngiti mo, kung mugto ang mata mo. Hindi parin bagay. :( #depressed #eyestrain http://someurl",2012-10-30T06:10:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for BlackBerry®,263101901632073728,40638762,everyone,263101901632073728,"Havent eaten anything.. Samantalang sa totoo lang, kapag gutom ako kailangan kakain </3 tsss.. #depressed",2012-10-30T02:15:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
TwitBird,263084082949398528,276839445,everyone,263084082949398528,Auko maging hadlang sa mga plano ng pamilya ko :( #Pressure #Stress #Depressed,2012-10-30T01:05:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
UberSocial for BlackBerry,262790077179129856,62856005,everyone,262790077179129856,Wala ng ginawa kundi humiga! :/ #Depressed #Stressed,2012-10-29T05:36:51.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,262738720246091777,22365560,everyone,262738720246091777,Urgh. Naalala ko na naman yung sinabi ng Kenrick na yon. Hai. #depressed,2012-10-29T02:12:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for iPhone,262712490427834368,807763742,everyone,262712490427834368,"#depressed , hw 😔👎 lol",2012-10-29T00:28:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,262648922395275265,39246257,everyone,262648922395275265,backlog galore... kelan ba matututo?.. =( #depressed #suicidal #killmenow,2012-10-28T20:15:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,262487199734439936,390632557,everyone,262487199734439936,#Depressed.. 1D lang makakapagpasaya saakin ngayon,2012-10-28T09:33:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Mobile Web,262427758469197824,314013571,everyone,262427758469197824,Gusto kong pumunta sa UP! Gusto ko mag jogging kaso umuulan! Takte nakakabagot dito sa bahay! Sana pasukan naaa! >.< #depressed,2012-10-28T05:37:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for BlackBerry®,262393705271533569,65833507,everyone,262393705271533569,Hindi ko mahanap yung Kaichou Wa Maid Sama na cd. ☹ #Depressed,2012-10-28T03:21:49.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,262328120097509376,311195238,everyone,262328120097509376,Yung minsan ka nalang magmamahal mabibigo ka pa. #bigo #emo #depressed #gago,2012-10-27T23:01:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for iPad,262223429741182976,784381177,everyone,262223429741182976,"Geh, Out na ako :( #Depressed #Jealousy #tangaKoDre",2012-10-27T16:05:12.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,262192013364051969,293769958,everyone,262192577497952257,"@someuser  O Do Yuu , But yuu never hit me up #Depressed Tweet",2012-10-27T14:02:36.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#depressed,"[{'type': 'replied_to', 'id': '262192253190172673'}]",260089029,
Twitter for iPhone,262051092140023808,182685410,everyone,262051092140023808,Sigh. mktulog na nga lng .. wola ng kaen2x .. #depressed 😣,2012-10-27T04:40:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,261801839920558080,94748416,everyone,261801839920558080,Magkakalkal pa ako ng Chocolate! Wala akong pakialam kahit #Diabetic ako! #Depressed http://someurl,2012-10-26T12:09:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for iPhone,261797337813352448,15123886,everyone,261797337813352448,Parang sinampal ako... Mas masakit pala pag nalaman mo yung totoo kaysa sa naghihinala ka pa Lang... :( #depressed,2012-10-26T11:52:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,261655450272010240,737079554,everyone,261655450272010240,Mukang hnd ako Papayagan tomorrow -________- #depressed,2012-10-26T02:28:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,261410005834682368,156615853,everyone,261410005834682368,yung ikaw na lang nag pahiram ng book mo ikaw pa tuloy na ZERO :( #depressed,2012-10-25T10:12:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,261358406064037888,141097015,everyone,261360575030886400,@someuser 1 lang absent ko dun tapos recitation? lagi ako nagrerecite promise. huhuhuhuhu! #depressed,2012-10-25T06:56:31.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#depressed,"[{'type': 'replied_to', 'id': '261360094304931840'}]",595460993,
Twitter Web Client,261297787583483905,795560150,everyone,261297787583483905,Juzko bakit ganito ang hirap ng feeling #depressed #WalangHangganThePhenomenalFinale,2012-10-25T02:47:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,261274111383326722,705293400,everyone,261274111383326722,dah ah el ka2aba el wa7d feha dy #depressed,2012-10-25T01:12:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Facebook,261130084625301504,82321705,everyone,261130084625301504,Ga sala sala na ko :( #pressure #depressed,2012-10-24T15:40:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
